N,min(u),q1(u),med(u),q3(u),max(u),avg(u),std(u),min(v),q1(v),med(v),q3(v),max(v),avg(v),std(v),min(w),q1(w),med(w),q3(w),max(w),avg(w),std(w),min(isoQ),q1(isoQ),med(isoQ),q3(isoQ),max(isoQ),avg(isoQ),std(isoQ),min(vortmag),q1(vortmag),med(vortmag),q3(vortmag),max(vortmag),avg(vortmag),std(vortmag),min(pressure),q1(pressure),med(pressure),q3(pressure),max(pressure),avg(pressure),std(pressure),min(viscosity),q1(viscosity),med(viscosity),q3(viscosity),max(viscosity),avg(viscosity),std(viscosity),min(density),q1(density),med(density),q3(density),max(density),avg(density),std(density),min(volfrac),q1(volfrac),med(volfrac),q3(volfrac),max(volfrac),avg(volfrac),std(volfrac),min(dpm_u),q1(dpm_u),med(dpm_u),q3(dpm_u),max(dpm_u),avg(dpm_u),std(dpm_u),min(dpm_v),q1(dpm_v),med(dpm_v),q3(dpm_v),max(dpm_v),avg(dpm_v),std(dpm_v),min(dpm_w),q1(dpm_w),med(dpm_w),q3(dpm_w),max(dpm_w),avg(dpm_w),std(dpm_w),min(vtkGhostType),q1(vtkGhostType),med(vtkGhostType),q3(vtkGhostType),max(vtkGhostType),avg(vtkGhostType),std(vtkGhostType),min(vtkValidPointMask),q1(vtkValidPointMask),med(vtkValidPointMask),q3(vtkValidPointMask),max(vtkValidPointMask),avg(vtkValidPointMask),std(vtkValidPointMask),min(vtkOriginalPointIds),q1(vtkOriginalPointIds),med(vtkOriginalPointIds),q3(vtkOriginalPointIds),max(vtkOriginalPointIds),avg(vtkOriginalPointIds),std(vtkOriginalPointIds),min(X),q1(X),med(X),q3(X),max(X),avg(X),std(X),min(Y),q1(Y),med(Y),q3(Y),max(Y),avg(Y),std(Y),min(Z),q1(Z),med(Z),q3(Z),max(Z),avg(Z),std(Z),vtkValidPointMask,Time,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
1,-0.067558,-0.067558,-0.067558,-0.067558,-0.067558,-0.067558,0,0.0827862,0.0827862,0.0827862,0.0827862,0.0827862,0.0827862,0,0.0157535,0.0157535,0.0157535,0.0157535,0.0157535,0.0157535,0,16.1748,16.1748,16.1748,16.1748,16.1748,16.1748,0,17.0043,17.0043,17.0043,17.0043,17.0043,17.0043,0,1901.85,1901.85,1901.85,1901.85,1901.85,1901.85,0,0.00847763,0.00847763,0.00847763,0.00847763,0.00847763,0.00847763,0,974.747,974.747,974.747,974.747,974.747,974.747,0,1,1,1,1,1,1,0,-0.000323586,-0.000323586,-0.000323586,-0.000323586,-0.000323586,-0.000323586,0,0.00879117,0.00879117,0.00879117,0.00879117,0.00879117,0.00879117,0,0.0263916,0.0263916,0.0263916,0.0263916,0.0263916,0.0263916,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,128,118,0,1
1,-0.0937071,-0.0937071,-0.0937071,-0.0937071,-0.0937071,-0.0937071,0,-0.0297587,-0.0297587,-0.0297587,-0.0297587,-0.0297587,-0.0297587,0,0.301951,0.301951,0.301951,0.301951,0.301951,0.301951,0,-129.373,-129.373,-129.373,-129.373,-129.373,-129.373,0,29.9164,29.9164,29.9164,29.9164,29.9164,29.9164,0,1923.73,1923.73,1923.73,1923.73,1923.73,1923.73,0,0.0171087,0.0171087,0.0171087,0.0171087,0.0171087,0.0171087,0,994.393,994.393,994.393,994.393,994.393,994.393,0,1,1,1,1,1,1,0,-1.11111e-11,-1.11111e-11,-1.11111e-11,-1.11111e-11,-1.11111e-11,-1.11111e-11,0,1.92017e-09,1.92017e-09,1.92017e-09,1.92017e-09,1.92017e-09,1.92017e-09,0,3.29163e-08,3.29163e-08,3.29163e-08,3.29163e-08,3.29163e-08,3.29163e-08,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,129,119,0,1
1,-0.10548,-0.10548,-0.10548,-0.10548,-0.10548,-0.10548,0,-0.0559394,-0.0559394,-0.0559394,-0.0559394,-0.0559394,-0.0559394,0,0.343499,0.343499,0.343499,0.343499,0.343499,0.343499,0,-89.6746,-89.6746,-89.6746,-89.6746,-89.6746,-89.6746,0,31.1027,31.1027,31.1027,31.1027,31.1027,31.1027,0,1903.93,1903.93,1903.93,1903.93,1903.93,1903.93,0,0.0163962,0.0163962,0.0163962,0.0163962,0.0163962,0.0163962,0,995.491,995.491,995.491,995.491,995.491,995.491,0,1,1,1,1,1,1,0,4.43875e-09,4.43875e-09,4.43875e-09,4.43875e-09,4.43875e-09,4.43875e-09,0,-1.06964e-09,-1.06964e-09,-1.06964e-09,-1.06964e-09,-1.06964e-09,-1.06964e-09,0,5.17695e-08,5.17695e-08,5.17695e-08,5.17695e-08,5.17695e-08,5.17695e-08,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,130,120,0,1
1,0.00564335,0.00564335,0.00564335,0.00564335,0.00564335,0.00564335,0,-0.0667786,-0.0667786,-0.0667786,-0.0667786,-0.0667786,-0.0667786,0,-0.0324212,-0.0324212,-0.0324212,-0.0324212,-0.0324212,-0.0324212,0,-22.6973,-22.6973,-22.6973,-22.6973,-22.6973,-22.6973,0,18.0948,18.0948,18.0948,18.0948,18.0948,18.0948,0,1886.29,1886.29,1886.29,1886.29,1886.29,1886.29,0,0.00837422,0.00837422,0.00837422,0.00837422,0.00837422,0.00837422,0,998.227,998.227,998.227,998.227,998.227,998.227,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,131,121,0,1
1,0.117874,0.117874,0.117874,0.117874,0.117874,0.117874,0,-0.0641288,-0.0641288,-0.0641288,-0.0641288,-0.0641288,-0.0641288,0,0.0748449,0.0748449,0.0748449,0.0748449,0.0748449,0.0748449,0,26.6387,26.6387,26.6387,26.6387,26.6387,26.6387,0,11.5554,11.5554,11.5554,11.5554,11.5554,11.5554,0,1933.13,1933.13,1933.13,1933.13,1933.13,1933.13,0,0.00424089,0.00424089,0.00424089,0.00424089,0.00424089,0.00424089,0,954.297,954.297,954.297,954.297,954.297,954.297,0,1,1,1,1,1,1,0,0.00855409,0.00855409,0.00855409,0.00855409,0.00855409,0.00855409,0,-0.0156426,-0.0156426,-0.0156426,-0.0156426,-0.0156426,-0.0156426,0,0.0672753,0.0672753,0.0672753,0.0672753,0.0672753,0.0672753,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,132,122,0,1
1,0.00145807,0.00145807,0.00145807,0.00145807,0.00145807,0.00145807,0,0.135946,0.135946,0.135946,0.135946,0.135946,0.135946,0,0.144421,0.144421,0.144421,0.144421,0.144421,0.144421,0,-86.3922,-86.3922,-86.3922,-86.3922,-86.3922,-86.3922,0,22.4276,22.4276,22.4276,22.4276,22.4276,22.4276,0,1907.99,1907.99,1907.99,1907.99,1907.99,1907.99,0,0.0115334,0.0115334,0.0115334,0.0115334,0.0115334,0.0115334,0,998.113,998.113,998.113,998.113,998.113,998.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,133,123,0,1
1,-0.00874071,-0.00874071,-0.00874071,-0.00874071,-0.00874071,-0.00874071,0,-0.0187986,-0.0187986,-0.0187986,-0.0187986,-0.0187986,-0.0187986,0,0.158337,0.158337,0.158337,0.158337,0.158337,0.158337,0,-16.8932,-16.8932,-16.8932,-16.8932,-16.8932,-16.8932,0,9.20197,9.20197,9.20197,9.20197,9.20197,9.20197,0,1914.79,1914.79,1914.79,1914.79,1914.79,1914.79,0,0.00567287,0.00567287,0.00567287,0.00567287,0.00567287,0.00567287,0,991.95,991.95,991.95,991.95,991.95,991.95,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,134,124,0,1
1,-0.0322497,-0.0322497,-0.0322497,-0.0322497,-0.0322497,-0.0322497,0,-0.0499386,-0.0499386,-0.0499386,-0.0499386,-0.0499386,-0.0499386,0,-0.00196583,-0.00196583,-0.00196583,-0.00196583,-0.00196583,-0.00196583,0,-346.27,-346.27,-346.27,-346.27,-346.27,-346.27,0,18.0049,18.0049,18.0049,18.0049,18.0049,18.0049,0,1919.31,1919.31,1919.31,1919.31,1919.31,1919.31,0,0.013737,0.013737,0.013737,0.013737,0.013737,0.013737,0,992.797,992.797,992.797,992.797,992.797,992.797,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,135,125,0,1
1,-0.125308,-0.125308,-0.125308,-0.125308,-0.125308,-0.125308,0,0.0752301,0.0752301,0.0752301,0.0752301,0.0752301,0.0752301,0,0.147957,0.147957,0.147957,0.147957,0.147957,0.147957,0,-390.898,-390.898,-390.898,-390.898,-390.898,-390.898,0,17.9651,17.9651,17.9651,17.9651,17.9651,17.9651,0,1914.23,1914.23,1914.23,1914.23,1914.23,1914.23,0,0.0133022,0.0133022,0.0133022,0.0133022,0.0133022,0.0133022,0,933.31,933.31,933.31,933.31,933.31,933.31,0,1,1,1,1,1,1,0,-0.0284309,-0.0284309,-0.0284309,-0.0284309,-0.0284309,-0.0284309,0,-0.00300331,-0.00300331,-0.00300331,-0.00300331,-0.00300331,-0.00300331,0,0.0856017,0.0856017,0.0856017,0.0856017,0.0856017,0.0856017,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,136,126,0,1
1,-0.182553,-0.182553,-0.182553,-0.182553,-0.182553,-0.182553,0,-0.0115973,-0.0115973,-0.0115973,-0.0115973,-0.0115973,-0.0115973,0,0.117758,0.117758,0.117758,0.117758,0.117758,0.117758,0,14.8357,14.8357,14.8357,14.8357,14.8357,14.8357,0,20.2502,20.2502,20.2502,20.2502,20.2502,20.2502,0,1889.62,1889.62,1889.62,1889.62,1889.62,1889.62,0,0.00902478,0.00902478,0.00902478,0.00902478,0.00902478,0.00902478,0,975.032,975.032,975.032,975.032,975.032,975.032,0,1,1,1,1,1,1,0,-0.0021421,-0.0021421,-0.0021421,-0.0021421,-0.0021421,-0.0021421,0,0.000288277,0.000288277,0.000288277,0.000288277,0.000288277,0.000288277,0,0.0164369,0.0164369,0.0164369,0.0164369,0.0164369,0.0164369,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,137,127,0,1
1,-0.0920975,-0.0920975,-0.0920975,-0.0920975,-0.0920975,-0.0920975,0,-0.108557,-0.108557,-0.108557,-0.108557,-0.108557,-0.108557,0,0.0307403,0.0307403,0.0307403,0.0307403,0.0307403,0.0307403,0,-57.6997,-57.6997,-57.6997,-57.6997,-57.6997,-57.6997,0,3.30969,3.30969,3.30969,3.30969,3.30969,3.30969,0,1931.29,1931.29,1931.29,1931.29,1931.29,1931.29,0,0.00563844,0.00563844,0.00563844,0.00563844,0.00563844,0.00563844,0,935.15,935.15,935.15,935.15,935.15,935.15,0,1,1,1,1,1,1,0,-0.0204557,-0.0204557,-0.0204557,-0.0204557,-0.0204557,-0.0204557,0,-0.018113,-0.018113,-0.018113,-0.018113,-0.018113,-0.018113,0,0.0710164,0.0710164,0.0710164,0.0710164,0.0710164,0.0710164,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,138,128,0,1
1,-0.00698074,-0.00698074,-0.00698074,-0.00698074,-0.00698074,-0.00698074,0,-0.00949443,-0.00949443,-0.00949443,-0.00949443,-0.00949443,-0.00949443,0,0.403039,0.403039,0.403039,0.403039,0.403039,0.403039,0,-34.9332,-34.9332,-34.9332,-34.9332,-34.9332,-34.9332,0,28.5886,28.5886,28.5886,28.5886,28.5886,28.5886,0,1900,1900,1900,1900,1900,1900,0,0.0138722,0.0138722,0.0138722,0.0138722,0.0138722,0.0138722,0,962.989,962.989,962.989,962.989,962.989,962.989,0,1,1,1,1,1,1,0,0.000115893,0.000115893,0.000115893,0.000115893,0.000115893,0.000115893,0,-0.0154025,-0.0154025,-0.0154025,-0.0154025,-0.0154025,-0.0154025,0,0.0988043,0.0988043,0.0988043,0.0988043,0.0988043,0.0988043,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,139,129,0,1
1,0.0542491,0.0542491,0.0542491,0.0542491,0.0542491,0.0542491,0,0.212287,0.212287,0.212287,0.212287,0.212287,0.212287,0,0.0998472,0.0998472,0.0998472,0.0998472,0.0998472,0.0998472,0,-249.242,-249.242,-249.242,-249.242,-249.242,-249.242,0,13.082,13.082,13.082,13.082,13.082,13.082,0,1908.58,1908.58,1908.58,1908.58,1908.58,1908.58,0,0.0102984,0.0102984,0.0102984,0.0102984,0.0102984,0.0102984,0,898.008,898.008,898.008,898.008,898.008,898.008,0,1,1,1,1,1,1,0,0.024358,0.024358,0.024358,0.024358,0.024358,0.024358,0,0.0714835,0.0714835,0.0714835,0.0714835,0.0714835,0.0714835,0,0.149568,0.149568,0.149568,0.149568,0.149568,0.149568,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,140,130,0,1
1,0.041974,0.041974,0.041974,0.041974,0.041974,0.041974,0,-0.0173878,-0.0173878,-0.0173878,-0.0173878,-0.0173878,-0.0173878,0,0.439457,0.439457,0.439457,0.439457,0.439457,0.439457,0,-23.8656,-23.8656,-23.8656,-23.8656,-23.8656,-23.8656,0,14.6548,14.6548,14.6548,14.6548,14.6548,14.6548,0,1899.89,1899.89,1899.89,1899.89,1899.89,1899.89,0,0.00877171,0.00877171,0.00877171,0.00877171,0.00877171,0.00877171,0,988.708,988.708,988.708,988.708,988.708,988.708,0,1,1,1,1,1,1,0,0.00144859,0.00144859,0.00144859,0.00144859,0.00144859,0.00144859,0,-0.00022619,-0.00022619,-0.00022619,-0.00022619,-0.00022619,-0.00022619,0,0.0605285,0.0605285,0.0605285,0.0605285,0.0605285,0.0605285,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,141,131,0,1
1,0.0655495,0.0655495,0.0655495,0.0655495,0.0655495,0.0655495,0,-0.173542,-0.173542,-0.173542,-0.173542,-0.173542,-0.173542,0,0.447045,0.447045,0.447045,0.447045,0.447045,0.447045,0,-372.416,-372.416,-372.416,-372.416,-372.416,-372.416,0,17.1741,17.1741,17.1741,17.1741,17.1741,17.1741,0,1906.15,1906.15,1906.15,1906.15,1906.15,1906.15,0,0.0136441,0.0136441,0.0136441,0.0136441,0.0136441,0.0136441,0,997.339,997.339,997.339,997.339,997.339,997.339,0,1,1,1,1,1,1,0,9.52532e-10,9.52532e-10,9.52532e-10,9.52532e-10,9.52532e-10,9.52532e-10,0,-3.64743e-09,-3.64743e-09,-3.64743e-09,-3.64743e-09,-3.64743e-09,-3.64743e-09,0,2.83625e-08,2.83625e-08,2.83625e-08,2.83625e-08,2.83625e-08,2.83625e-08,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,142,132,0,1
1,0.0966144,0.0966144,0.0966144,0.0966144,0.0966144,0.0966144,0,-0.0477971,-0.0477971,-0.0477971,-0.0477971,-0.0477971,-0.0477971,0,0.232719,0.232719,0.232719,0.232719,0.232719,0.232719,0,-82.2965,-82.2965,-82.2965,-82.2965,-82.2965,-82.2965,0,8.61384,8.61384,8.61384,8.61384,8.61384,8.61384,0,1919.56,1919.56,1919.56,1919.56,1919.56,1919.56,0,0.00746715,0.00746715,0.00746715,0.00746715,0.00746715,0.00746715,0,985.474,985.474,985.474,985.474,985.474,985.474,0,1,1,1,1,1,1,0,0.00934307,0.00934307,0.00934307,0.00934307,0.00934307,0.00934307,0,-0.00392766,-0.00392766,-0.00392766,-0.00392766,-0.00392766,-0.00392766,0,0.04525,0.04525,0.04525,0.04525,0.04525,0.04525,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,143,133,0,1
1,0.00966446,0.00966446,0.00966446,0.00966446,0.00966446,0.00966446,0,-0.149118,-0.149118,-0.149118,-0.149118,-0.149118,-0.149118,0,0.255594,0.255594,0.255594,0.255594,0.255594,0.255594,0,-145.324,-145.324,-145.324,-145.324,-145.324,-145.324,0,21.4754,21.4754,21.4754,21.4754,21.4754,21.4754,0,1915.48,1915.48,1915.48,1915.48,1915.48,1915.48,0,0.0118386,0.0118386,0.0118386,0.0118386,0.0118386,0.0118386,0,997.669,997.669,997.669,997.669,997.669,997.669,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,144,134,0,1
1,0.0125416,0.0125416,0.0125416,0.0125416,0.0125416,0.0125416,0,0.0605968,0.0605968,0.0605968,0.0605968,0.0605968,0.0605968,0,0.2734,0.2734,0.2734,0.2734,0.2734,0.2734,0,-111.717,-111.717,-111.717,-111.717,-111.717,-111.717,0,28.4753,28.4753,28.4753,28.4753,28.4753,28.4753,0,1915.68,1915.68,1915.68,1915.68,1915.68,1915.68,0,0.0136127,0.0136127,0.0136127,0.0136127,0.0136127,0.0136127,0,939.785,939.785,939.785,939.785,939.785,939.785,0,1,1,1,1,1,1,0,0.00128248,0.00128248,0.00128248,0.00128248,0.00128248,0.00128248,0,0.00406796,0.00406796,0.00406796,0.00406796,0.00406796,0.00406796,0,0.0167071,0.0167071,0.0167071,0.0167071,0.0167071,0.0167071,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,145,135,0,1
