ke_stddev,u_average,u_stddev,v_average,v_stddev,w_average,w_stddev,isoQ_average,isoQ_stddev,vortmag_average,vortmag_stddev,pressure_average,pressure_stddev,viscosity_average,viscosity_stddev,density_average,density_stddev,volfrac_average,volfrac_stddev,dpm_u_average,dpm_u_stddev,dpm_v_average,dpm_v_stddev,dpm_w_average,dpm_w_stddev,vtkGhostType_average,vtkGhostType_stddev,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
0.00776761,-0.0123248,0.0562749,-0.00435744,0.0610345,0.0987064,0.0929471,-39.9823,104.624,12.0879,5.44101,1923.38,7.28371,0.0118708,0.00444607,980.248,21.517,1,0,-0.00309881,0.0123921,-0.00194061,0.014555,0.0308607,0.0528509,0,0,1,0.04635,0.04635,0.075,0.25,309,0
0.00775718,-0.0123007,0.0562463,-0.00433864,0.0610086,0.099305,0.0928699,-40.0007,104.439,12.0858,5.42604,1923.38,7.2751,0.011868,0.00443965,980.239,21.4916,1,0,-0.00310794,0.0122965,-0.00197424,0.0145133,0.0308385,0.0528925,0,0,1,0.0465,0.0465,0.075,0.25,310,0
0.00774674,-0.0122767,0.0562178,-0.00431985,0.0609826,0.0999036,0.0927926,-40.0192,104.255,12.0837,5.41108,1923.39,7.26649,0.0118652,0.00443323,980.23,21.4661,1,0,-0.00311708,0.0122009,-0.00200787,0.0144715,0.0308164,0.052934,0,0,1,0.04665,0.04665,0.075,0.25,311,0
0.00773631,-0.0122527,0.0561892,-0.00430106,0.0609566,0.100502,0.0927153,-40.0377,104.071,12.0816,5.39611,1923.39,7.25789,0.0118623,0.00442682,980.221,21.4407,1,0,-0.00312622,0.0121053,-0.00204149,0.0144298,0.0307942,0.0529755,0,0,1,0.0468,0.0468,0.075,0.25,312,0
0.00772554,-0.0122248,0.0561658,-0.00423686,0.0609106,0.101096,0.0926433,-39.9747,104.078,12.0793,5.38704,1923.39,7.24905,0.0118572,0.00442223,980.223,21.42,1,0,-0.00313012,0.0120628,-0.00205592,0.0143572,0.0308511,0.0530836,0,0,1,0.04695,0.04695,0.075,0.25,313,0
0.00771442,-0.0121929,0.0561474,-0.00412726,0.0608446,0.101684,0.0925765,-39.8302,104.276,12.0768,5.38386,1923.39,7.23996,0.0118499,0.00441948,980.235,21.404,1,0,-0.00312878,0.0120734,-0.00205115,0.0142538,0.0309869,0.0532581,0,0,1,0.0471,0.0471,0.075,0.25,314,0
0.0077033,-0.012161,0.0561291,-0.00401767,0.0607785,0.102272,0.0925096,-39.6857,104.474,12.0743,5.38068,1923.39,7.23088,0.0118426,0.00441672,980.247,21.388,1,0,-0.00312744,0.0120839,-0.00204637,0.0141505,0.0311227,0.0534327,0,0,1,0.04725,0.04725,0.075,0.25,315,0
0.00769218,-0.0121291,0.0561108,-0.00390807,0.0607125,0.10286,0.0924428,-39.5412,104.673,12.0719,5.3775,1923.39,7.2218,0.0118353,0.00441396,980.259,21.3721,1,0,-0.0031261,0.0120945,-0.00204159,0.0140471,0.0312586,0.0536072,0,0,1,0.0474,0.0474,0.075,0.25,316,0
0.00768105,-0.0120973,0.0560924,-0.00379847,0.0606464,0.103449,0.092376,-39.3967,104.871,12.0694,5.37432,1923.4,7.21272,0.011828,0.00441121,980.272,21.3561,1,0,-0.00312476,0.0121051,-0.00203682,0.0139438,0.0313944,0.0537818,0,0,1,0.04755,0.04755,0.075,0.25,317,0
0.00766993,-0.0120654,0.0560741,-0.00368887,0.0605804,0.104037,0.0923092,-39.2522,105.069,12.0669,5.37115,1923.4,7.20364,0.0118207,0.00440845,980.284,21.3401,1,0,-0.00312342,0.0121157,-0.00203204,0.0138404,0.0315302,0.0539563,0,0,1,0.0477,0.0477,0.075,0.25,318,0
0.00765881,-0.0120335,0.0560558,-0.00357927,0.0605143,0.104625,0.0922424,-39.1077,105.268,12.0644,5.36797,1923.4,7.19456,0.0118134,0.00440569,980.296,21.3242,1,0,-0.00312208,0.0121263,-0.00202727,0.013737,0.0316661,0.0541309,0,0,1,0.04785,0.04785,0.075,0.25,319,0
0.00764769,-0.0120016,0.0560374,-0.00346967,0.0604483,0.105214,0.0921756,-38.9632,105.466,12.062,5.36479,1923.4,7.18548,0.0118061,0.00440294,980.308,21.3082,1,0,-0.00312074,0.0121369,-0.00202249,0.0136337,0.0318019,0.0543054,0,0,1,0.048,0.048,0.075,0.25,320,0
0.00763657,-0.0119697,0.0560191,-0.00336007,0.0603822,0.105802,0.0921088,-38.8187,105.665,12.0595,5.36161,1923.4,7.1764,0.0117988,0.00440018,980.32,21.2922,1,0,-0.0031194,0.0121475,-0.00201772,0.0135303,0.0319378,0.05448,0,0,1,0.04815,0.04815,0.075,0.25,321,0
0.00762545,-0.0119379,0.0560008,-0.00325047,0.0603162,0.10639,0.092042,-38.6742,105.863,12.057,5.35843,1923.41,7.16732,0.0117915,0.00439743,980.333,21.2762,1,0,-0.00311806,0.0121581,-0.00201294,0.013427,0.0320736,0.0546545,0,0,1,0.0483,0.0483,0.075,0.25,322,0
0.00761433,-0.011906,0.0559824,-0.00314088,0.0602501,0.106978,0.0919752,-38.5297,106.061,12.0545,5.35526,1923.41,7.15824,0.0117842,0.00439467,980.345,21.2603,1,0,-0.00311672,0.0121687,-0.00200817,0.0133236,0.0322094,0.0548291,0,0,1,0.04845,0.04845,0.075,0.25,323,0
0.00760321,-0.0118741,0.0559641,-0.00303128,0.060184,0.107567,0.0919084,-38.3852,106.26,12.0521,5.35208,1923.41,7.14916,0.0117769,0.00439191,980.357,21.2443,1,0,-0.00311538,0.0121793,-0.00200339,0.0132203,0.0323453,0.0550036,0,0,1,0.0486,0.0486,0.075,0.25,324,0
0.00759209,-0.0118422,0.0559458,-0.00292168,0.060118,0.108155,0.0918416,-38.2407,106.458,12.0496,5.3489,1923.41,7.14008,0.0117696,0.00438916,980.369,21.2283,1,0,-0.00311404,0.0121899,-0.00199861,0.0131169,0.0324811,0.0551781,0,0,1,0.04875,0.04875,0.075,0.25,325,0
0.00758097,-0.0118104,0.0559274,-0.00281208,0.0600519,0.108743,0.0917748,-38.0962,106.656,12.0471,5.34572,1923.41,7.131,0.0117623,0.0043864,980.382,21.2123,1,0,-0.0031127,0.0122005,-0.00199384,0.0130135,0.032617,0.0553527,0,0,1,0.0489,0.0489,0.075,0.25,326,0
0.00756984,-0.0117785,0.0559091,-0.00270248,0.0599859,0.109331,0.091708,-37.9517,106.855,12.0446,5.34254,1923.41,7.12191,0.011755,0.00438364,980.394,21.1964,1,0,-0.00311136,0.012211,-0.00198906,0.0129102,0.0327528,0.0555272,0,0,1,0.04905,0.04905,0.075,0.25,327,0
0.00755872,-0.0117466,0.0558908,-0.00259289,0.0599198,0.10992,0.0916412,-37.8072,107.053,12.0422,5.33937,1923.42,7.11283,0.0117477,0.00438089,980.406,21.1804,1,0,-0.00311002,0.0122216,-0.00198429,0.0128068,0.0328886,0.0557018,0,0,1,0.0492,0.0492,0.075,0.25,328,0
0.0075476,-0.0117147,0.0558724,-0.00248328,0.0598538,0.110508,0.0915744,-37.6627,107.252,12.0397,5.33619,1923.42,7.10375,0.0117404,0.00437813,980.418,21.1644,1,0,-0.00310868,0.0122322,-0.00197951,0.0127035,0.0330245,0.0558763,0,0,1,0.04935,0.04935,0.075,0.25,329,0
0.00753648,-0.0116829,0.0558541,-0.00237369,0.0597877,0.111096,0.0915076,-37.5182,107.45,12.0372,5.33301,1923.42,7.09467,0.0117331,0.00437537,980.43,21.1485,1,0,-0.00310734,0.0122428,-0.00197474,0.0126001,0.0331603,0.0560509,0,0,1,0.0495,0.0495,0.075,0.25,330,0
0.00752536,-0.011651,0.0558358,-0.00226409,0.0597217,0.111684,0.0914408,-37.3737,107.648,12.0347,5.32983,1923.42,7.08559,0.0117258,0.00437262,980.443,21.1325,1,0,-0.003106,0.0122534,-0.00196996,0.0124968,0.0332961,0.0562254,0,0,1,0.04965,0.04965,0.075,0.25,331,0
0.00751424,-0.0116191,0.0558174,-0.00215449,0.0596556,0.112273,0.091374,-37.2292,107.847,12.0322,5.32666,1923.42,7.07651,0.0117185,0.00436986,980.455,21.1165,1,0,-0.00310466,0.012264,-0.00196519,0.0123934,0.033432,0.0564,0,0,1,0.0498,0.0498,0.075,0.25,332,0
0.00750312,-0.0115872,0.0557991,-0.00204489,0.0595896,0.112861,0.0913072,-37.0847,108.045,12.0298,5.32348,1923.42,7.06743,0.0117111,0.0043671,980.467,21.1005,1,0,-0.00310332,0.0122746,-0.00196041,0.01229,0.0335678,0.0565745,0,0,1,0.04995,0.04995,0.075,0.25,333,0
0.007492,-0.0115553,0.0557808,-0.00193529,0.0595235,0.113449,0.0912404,-36.9402,108.243,12.0273,5.3203,1923.43,7.05835,0.0117038,0.00436435,980.479,21.0846,1,0,-0.00310198,0.0122852,-0.00195563,0.0121867,0.0337037,0.0567491,0,0,1,0.0501,0.0501,0.075,0.25,334,0
0.00748088,-0.0115235,0.0557624,-0.00182569,0.0594575,0.114037,0.0911736,-36.7957,108.442,12.0248,5.31712,1923.43,7.04927,0.0116965,0.00436159,980.492,21.0686,1,0,-0.00310064,0.0122958,-0.00195086,0.0120833,0.0338395,0.0569236,0,0,1,0.05025,0.05025,0.075,0.25,335,0
0.00746976,-0.0114916,0.0557441,-0.0017161,0.0593914,0.114626,0.0911068,-36.6512,108.64,12.0223,5.31394,1923.43,7.04019,0.0116892,0.00435884,980.504,21.0526,1,0,-0.0030993,0.0123064,-0.00194608,0.01198,0.0339753,0.0570982,0,0,1,0.0504,0.0504,0.075,0.25,336,0
0.00745863,-0.0114597,0.0557258,-0.0016065,0.0593253,0.115214,0.09104,-36.5067,108.838,12.0199,5.31077,1923.43,7.03111,0.0116819,0.00435608,980.516,21.0366,1,0,-0.00309796,0.012317,-0.00194131,0.0118766,0.0341112,0.0572727,0,0,1,0.05055,0.05055,0.075,0.25,337,0
0.00744751,-0.0114278,0.0557074,-0.0014969,0.0592593,0.115802,0.0909732,-36.3622,109.037,12.0174,5.30759,1923.43,7.02203,0.0116746,0.00435332,980.528,21.0207,1,0,-0.00309662,0.0123276,-0.00193653,0.0117733,0.034247,0.0574473,0,0,1,0.0507,0.0507,0.075,0.25,338,0
0.00743639,-0.011396,0.0556891,-0.0013873,0.0591932,0.116391,0.0909064,-36.2177,109.235,12.0149,5.30441,1923.43,7.01294,0.0116673,0.00435057,980.541,21.0047,1,0,-0.00309528,0.0123381,-0.00193176,0.0116699,0.0343829,0.0576218,0,0,1,0.05085,0.05085,0.075,0.25,339,0
0.00742527,-0.0113641,0.0556708,-0.0012777,0.0591272,0.116979,0.0908396,-36.0732,109.434,12.0124,5.30123,1923.44,7.00386,0.01166,0.00434781,980.553,20.9887,1,0,-0.00309394,0.0123487,-0.00192698,0.0115665,0.0345187,0.0577963,0,0,1,0.051,0.051,0.075,0.25,340,0
0.00741415,-0.0113322,0.0556524,-0.0011681,0.0590611,0.117567,0.0907728,-35.9287,109.632,12.01,5.29805,1923.44,6.99478,0.0116527,0.00434505,980.565,20.9727,1,0,-0.0030926,0.0123593,-0.00192221,0.0114632,0.0346545,0.0579709,0,0,1,0.05115,0.05115,0.075,0.25,341,0
0.00740303,-0.0113003,0.0556341,-0.0010585,0.0589951,0.118155,0.090706,-35.7842,109.83,12.0075,5.29488,1923.44,6.9857,0.0116454,0.0043423,980.577,20.9568,1,0,-0.00309126,0.0123699,-0.00191743,0.0113598,0.0347904,0.0581454,0,0,1,0.0513,0.0513,0.075,0.25,342,0
0.00739191,-0.0112685,0.0556158,-0.000948906,0.058929,0.118744,0.0906392,-35.6397,110.029,12.005,5.2917,1923.44,6.97662,0.0116381,0.00433954,980.589,20.9408,1,0,-0.00308992,0.0123805,-0.00191266,0.0112565,0.0349262,0.05832,0,0,1,0.05145,0.05145,0.075,0.25,343,0
0.00738168,-0.0112343,0.0555964,-0.00083524,0.0588683,0.119319,0.0905788,-35.4793,110.075,12.0018,5.28764,1923.44,6.9675,0.0116307,0.0043348,980.612,20.9162,1,0,-0.00308088,0.0123698,-0.00190151,0.0111698,0.0350116,0.0584334,0,0,1,0.0516,0.0516,0.075,0.25,344,0
0.00737414,-0.0111932,0.055574,-0.00070938,0.0588235,0.119855,0.0905378,-35.2714,109.663,11.9962,5.28095,1923.45,6.95825,0.0116229,0.00432409,980.663,20.8657,1,0,-0.00304877,0.0122952,-0.00187127,0.0111331,0.0349457,0.0583633,0,0,1,0.05175,0.05175,0.075,0.25,345,0
0.0073666,-0.0111522,0.0555516,-0.00058352,0.0587787,0.120392,0.0904967,-35.0635,109.252,11.9907,5.27426,1923.45,6.949,0.0116152,0.00431338,980.715,20.8151,1,0,-0.00301665,0.0122206,-0.00184102,0.0110964,0.0348798,0.0582932,0,0,1,0.0519,0.0519,0.075,0.25,346,0
0.00735906,-0.0111112,0.0555293,-0.00045766,0.0587339,0.120928,0.0904557,-34.8555,108.84,11.9852,5.26757,1923.45,6.93975,0.0116074,0.00430267,980.767,20.7646,1,0,-0.00298453,0.0121459,-0.00181078,0.0110598,0.0348139,0.0582231,0,0,1,0.05205,0.05205,0.075,0.25,347,0
0.00735152,-0.0110701,0.0555069,-0.000331796,0.0586891,0.121465,0.0904146,-34.6476,108.429,11.9797,5.26088,1923.45,6.93051,0.0115997,0.00429196,980.819,20.7141,1,0,-0.00295241,0.0120713,-0.00178053,0.0110231,0.034748,0.058153,0,0,1,0.0522,0.0522,0.075,0.25,348,0
0.00734398,-0.0110291,0.0554845,-0.000205936,0.0586443,0.122001,0.0903736,-34.4397,108.018,11.9741,5.25419,1923.46,6.92126,0.011592,0.00428126,980.871,20.6635,1,0,-0.00292029,0.0119967,-0.00175029,0.0109864,0.0346821,0.0580829,0,0,1,0.05235,0.05235,0.075,0.25,349,0
0.00733644,-0.010988,0.0554621,-8.00764e-05,0.0585995,0.122538,0.0903325,-34.2318,107.606,11.9686,5.2475,1923.46,6.91201,0.0115842,0.00427055,980.923,20.613,1,0,-0.00288817,0.0119221,-0.00172004,0.0109498,0.0346162,0.0580128,0,0,1,0.0525,0.0525,0.075,0.25,350,0
0.0073289,-0.010947,0.0554397,4.57867e-05,0.0585547,0.123074,0.0902915,-34.0238,107.195,11.9631,5.24081,1923.46,6.90276,0.0115765,0.00425984,980.975,20.5625,1,0,-0.00285605,0.0118475,-0.0016898,0.0109131,0.0345503,0.0579427,0,0,1,0.05265,0.05265,0.075,0.25,351,0
0.00732136,-0.0109059,0.0554173,0.000171647,0.0585099,0.123611,0.0902504,-33.8159,106.784,11.9575,5.23412,1923.47,6.89351,0.0115687,0.00424913,981.027,20.512,1,0,-0.00282393,0.0117729,-0.00165955,0.0108764,0.0344845,0.0578726,0,0,1,0.0528,0.0528,0.075,0.25,352,0
0.00731382,-0.0108649,0.0553949,0.000297507,0.0584651,0.124147,0.0902094,-33.608,106.372,11.952,5.22743,1923.47,6.88427,0.011561,0.00423842,981.078,20.4614,1,0,-0.00279181,0.0116982,-0.00162931,0.0108398,0.0344186,0.0578026,0,0,1,0.05295,0.05295,0.075,0.25,353,0
0.00730628,-0.0108238,0.0553725,0.00042337,0.0584203,0.124684,0.0901683,-33.4,105.961,11.9465,5.22074,1923.47,6.87502,0.0115532,0.00422772,981.13,20.4109,1,0,-0.00275969,0.0116236,-0.00159906,0.0108031,0.0343527,0.0577325,0,0,1,0.0531,0.0531,0.075,0.25,354,0
0.00729874,-0.0107828,0.0553501,0.00054923,0.0583755,0.12522,0.0901273,-33.1921,105.549,11.941,5.21405,1923.47,6.86577,0.0115455,0.00421701,981.182,20.3604,1,0,-0.00272758,0.011549,-0.00156881,0.0107664,0.0342868,0.0576624,0,0,1,0.05325,0.05325,0.075,0.25,355,0
0.00729119,-0.0107418,0.0553277,0.00067509,0.0583307,0.125757,0.0900862,-32.9842,105.138,11.9354,5.20736,1923.48,6.85652,0.0115377,0.0042063,981.234,20.3099,1,0,-0.00269546,0.0114744,-0.00153857,0.0107298,0.0342209,0.0575923,0,0,1,0.0534,0.0534,0.075,0.25,356,0
0.00728365,-0.0107007,0.0553053,0.000800953,0.0582859,0.126293,0.0900452,-32.7762,104.727,11.9299,5.20067,1923.48,6.84727,0.01153,0.00419559,981.286,20.2593,1,0,-0.00266334,0.0113998,-0.00150832,0.0106931,0.034155,0.0575222,0,0,1,0.05355,0.05355,0.075,0.25,357,0
0.00727611,-0.0106597,0.0552829,0.000926813,0.0582411,0.12683,0.0900041,-32.5683,104.315,11.9244,5.19398,1923.48,6.83803,0.0115222,0.00418488,981.338,20.2088,1,0,-0.00263122,0.0113251,-0.00147808,0.0106564,0.0340891,0.0574521,0,0,1,0.0537,0.0537,0.075,0.25,358,0
0.00726857,-0.0106186,0.0552606,0.00105267,0.0581963,0.127366,0.0899631,-32.3604,103.904,11.9189,5.18729,1923.48,6.82878,0.0115145,0.00417418,981.39,20.1583,1,0,-0.0025991,0.0112505,-0.00144783,0.0106198,0.0340232,0.057382,0,0,1,0.05385,0.05385,0.075,0.25,359,0
0.00726103,-0.0105776,0.0552382,0.00117854,0.0581515,0.127903,0.0899221,-32.1525,103.492,11.9133,5.1806,1923.49,6.81953,0.0115067,0.00416347,981.441,20.1077,1,0,-0.00256698,0.0111759,-0.00141759,0.0105831,0.0339573,0.0573119,0,0,1,0.054,0.054,0.075,0.25,360,0
0.00725349,-0.0105365,0.0552158,0.0013044,0.0581067,0.128439,0.089881,-31.9445,103.081,11.9078,5.17392,1923.49,6.81028,0.011499,0.00415276,981.493,20.0572,1,0,-0.00253486,0.0111013,-0.00138734,0.0105464,0.0338914,0.0572418,0,0,1,0.05415,0.05415,0.075,0.25,361,0
0.00724595,-0.0104955,0.0551934,0.00143026,0.0580619,0.128976,0.08984,-31.7366,102.67,11.9023,5.16723,1923.49,6.80103,0.0114912,0.00414205,981.545,20.0067,1,0,-0.00250274,0.0110267,-0.0013571,0.0105098,0.0338255,0.0571717,0,0,1,0.0543,0.0543,0.075,0.25,362,0
0.00723841,-0.0104545,0.055171,0.00155612,0.0580171,0.129512,0.0897989,-31.5287,102.258,11.8967,5.16054,1923.49,6.79179,0.0114835,0.00413134,981.597,19.9562,1,0,-0.00247062,0.0109521,-0.00132685,0.0104731,0.0337596,0.0571016,0,0,1,0.05445,0.05445,0.075,0.25,363,0
0.00723087,-0.0104134,0.0551486,0.00168198,0.0579723,0.130048,0.0897579,-31.3207,101.847,11.8912,5.15385,1923.5,6.78254,0.0114758,0.00412064,981.649,19.9056,1,0,-0.0024385,0.0108774,-0.00129661,0.0104364,0.0336937,0.0570315,0,0,1,0.0546,0.0546,0.075,0.25,364,0
0.00722333,-0.0103724,0.0551262,0.00180784,0.0579275,0.130585,0.0897168,-31.1128,101.436,11.8857,5.14716,1923.5,6.77329,0.011468,0.00410993,981.701,19.8551,1,0,-0.00240639,0.0108028,-0.00126636,0.0103998,0.0336278,0.0569614,0,0,1,0.05475,0.05475,0.075,0.25,365,0
0.00721579,-0.0103313,0.0551038,0.0019337,0.0578827,0.131121,0.0896758,-30.9049,101.024,11.8802,5.14047,1923.5,6.76404,0.0114603,0.00409922,981.753,19.8046,1,0,-0.00237427,0.0107282,-0.00123612,0.0103631,0.0335619,0.0568914,0,0,1,0.0549,0.0549,0.075,0.25,366,0
0.00720825,-0.0102903,0.0550814,0.00205956,0.0578379,0.131658,0.0896347,-30.697,100.613,11.8746,5.13378,1923.51,6.75479,0.0114525,0.00408851,981.804,19.754,1,0,-0.00234215,0.0106536,-0.00120587,0.0103264,0.033496,0.0568213,0,0,1,0.05505,0.05505,0.075,0.25,367,0
0.00720071,-0.0102492,0.055059,0.00218542,0.0577931,0.132194,0.0895937,-30.489,100.201,11.8691,5.12709,1923.51,6.74554,0.0114448,0.0040778,981.856,19.7035,1,0,-0.00231003,0.010579,-0.00117563,0.0102898,0.0334301,0.0567512,0,0,1,0.0552,0.0552,0.075,0.25,368,0
0.00719317,-0.0102082,0.0550366,0.00231128,0.0577483,0.132731,0.0895526,-30.2811,99.79,11.8636,5.1204,1923.51,6.7363,0.011437,0.0040671,981.908,19.653,1,0,-0.00227791,0.0105043,-0.00114538,0.0102531,0.0333642,0.0566811,0,0,1,0.05535,0.05535,0.075,0.25,369,0
0.00718562,-0.0101671,0.0550142,0.00243715,0.0577035,0.133267,0.0895116,-30.0732,99.3786,11.858,5.11371,1923.51,6.72705,0.0114293,0.00405639,981.96,19.6025,1,0,-0.00224579,0.0104297,-0.00111514,0.0102164,0.0332983,0.056611,0,0,1,0.0555,0.0555,0.075,0.25,370,0
0.00717808,-0.0101261,0.0549919,0.00256301,0.0576587,0.133804,0.0894705,-29.8652,98.9673,11.8525,5.10702,1923.52,6.7178,0.0114215,0.00404568,982.012,19.5519,1,0,-0.00221367,0.0103551,-0.00108489,0.0101798,0.0332324,0.0565409,0,0,1,0.05565,0.05565,0.075,0.25,371,0
0.00717054,-0.0100851,0.0549695,0.00268887,0.0576139,0.13434,0.0894295,-29.6573,98.5559,11.847,5.10033,1923.52,6.70855,0.0114138,0.00403497,982.064,19.5014,1,0,-0.00218155,0.0102805,-0.00105465,0.0101431,0.0331665,0.0564708,0,0,1,0.0558,0.0558,0.075,0.25,372,0
0.007163,-0.010044,0.0549471,0.00281473,0.0575691,0.134877,0.0893884,-29.4494,98.1445,11.8415,5.09364,1923.52,6.6993,0.011406,0.00402426,982.116,19.4509,1,0,-0.00214943,0.0102059,-0.0010244,0.0101064,0.0331006,0.0564007,0,0,1,0.05595,0.05595,0.075,0.25,373,0
0.00715546,-0.010003,0.0549247,0.00294059,0.0575243,0.135413,0.0893474,-29.2415,97.7331,11.8359,5.08695,1923.52,6.69006,0.0113983,0.00401356,982.168,19.4004,1,0,-0.00211732,0.0101312,-0.000994155,0.0100698,0.0330347,0.0563306,0,0,1,0.0561,0.0561,0.075,0.25,374,0
0.00714792,-0.00996192,0.0549023,0.00306645,0.0574795,0.13595,0.0893063,-29.0335,97.3217,11.8304,5.08026,1923.53,6.68081,0.0113905,0.00400285,982.219,19.3498,1,0,-0.0020852,0.0100566,-0.00096391,0.0100331,0.0329688,0.0562605,0,0,1,0.05625,0.05625,0.075,0.25,375,0
0.00714628,-0.00992269,0.0548603,0.00314045,0.0574799,0.136372,0.0893135,-29.0622,96.8363,11.8203,5.07501,1923.53,6.67348,0.011389,0.00399193,982.267,19.3401,1,0,-0.00208676,0.0100129,-0.000913644,0.0100132,0.0329236,0.0562875,0,0,1,0.0564,0.0564,0.075,0.25,376,0
0.00714463,-0.00988345,0.0548184,0.00321444,0.0574802,0.136795,0.0893206,-29.0908,96.3509,11.8101,5.06976,1923.54,6.66615,0.0113875,0.003981,982.314,19.3304,1,0,-0.00208833,0.00996915,-0.000863379,0.00999334,0.0328783,0.0563145,0,0,1,0.05655,0.05655,0.075,0.25,377,0
0.00714299,-0.00984422,0.0547765,0.00328844,0.0574806,0.137218,0.0893277,-29.1195,95.8655,11.8,5.06452,1923.54,6.65882,0.0113859,0.00397008,982.361,19.3206,1,0,-0.0020899,0.00992541,-0.000813113,0.00997345,0.0328331,0.0563415,0,0,1,0.0567,0.0567,0.075,0.25,378,0
0.00714135,-0.00980498,0.0547345,0.00336244,0.057481,0.137641,0.0893348,-29.1481,95.3801,11.7899,5.05927,1923.54,6.6515,0.0113844,0.00395916,982.408,19.3109,1,0,-0.00209146,0.00988166,-0.000762847,0.00995356,0.0327878,0.0563685,0,0,1,0.05685,0.05685,0.075,0.25,379,0
0.0071397,-0.00976575,0.0546926,0.00343644,0.0574814,0.138063,0.0893419,-29.1768,94.8948,11.7797,5.05402,1923.55,6.64417,0.0113828,0.00394823,982.455,19.3012,1,0,-0.00209303,0.00983792,-0.000712581,0.00993368,0.0327426,0.0563955,0,0,1,0.057,0.057,0.075,0.25,380,0
0.00713806,-0.00972651,0.0546506,0.00351043,0.0574818,0.138486,0.089349,-29.2054,94.4094,11.7696,5.04877,1923.55,6.63684,0.0113813,0.00393731,982.502,19.2915,1,0,-0.0020946,0.00979418,-0.000662316,0.00991379,0.0326973,0.0564226,0,0,1,0.05715,0.05715,0.075,0.25,381,0
0.00713641,-0.00968728,0.0546087,0.00358443,0.0574822,0.138909,0.0893561,-29.234,93.924,11.7594,5.04353,1923.56,6.62951,0.0113797,0.00392639,982.549,19.2817,1,0,-0.00209617,0.00975044,-0.000612049,0.0098939,0.0326521,0.0564496,0,0,1,0.0573,0.0573,0.075,0.25,382,0
0.00713477,-0.00964805,0.0545668,0.00365843,0.0574825,0.139331,0.0893632,-29.2627,93.4386,11.7493,5.03828,1923.56,6.62219,0.0113782,0.00391546,982.597,19.272,1,0,-0.00209773,0.0097067,-0.000561784,0.00987402,0.0326068,0.0564766,0,0,1,0.05745,0.05745,0.075,0.25,383,0
0.00713313,-0.00960881,0.0545248,0.00373242,0.0574829,0.139754,0.0893703,-29.2913,92.9532,11.7392,5.03303,1923.57,6.61486,0.0113767,0.00390454,982.644,19.2623,1,0,-0.0020993,0.00966296,-0.000511519,0.00985413,0.0325616,0.0565036,0,0,1,0.0576,0.0576,0.075,0.25,384,0
0.00713148,-0.00956958,0.0544829,0.00380642,0.0574833,0.140177,0.0893774,-29.32,92.4678,11.729,5.02779,1923.57,6.60753,0.0113751,0.00389362,982.691,19.2525,1,0,-0.00210087,0.00961921,-0.000461252,0.00983424,0.0325163,0.0565306,0,0,1,0.05775,0.05775,0.075,0.25,385,0
0.00712984,-0.00953034,0.0544409,0.00388042,0.0574837,0.140599,0.0893845,-29.3486,91.9824,11.7189,5.02254,1923.57,6.6002,0.0113736,0.00388269,982.738,19.2428,1,0,-0.00210243,0.00957547,-0.000410987,0.00981436,0.0324711,0.0565576,0,0,1,0.0579,0.0579,0.075,0.25,386,0
0.00712819,-0.00949111,0.054399,0.00395441,0.0574841,0.141022,0.0893916,-29.3773,91.497,11.7087,5.01729,1923.58,6.59287,0.011372,0.00387177,982.785,19.2331,1,0,-0.002104,0.00953173,-0.000360722,0.00979447,0.0324258,0.0565846,0,0,1,0.05805,0.05805,0.075,0.25,387,0
0.00712655,-0.00945187,0.054357,0.00402841,0.0574844,0.141445,0.0893987,-29.4059,91.0116,11.6986,5.01205,1923.58,6.58555,0.0113705,0.00386085,982.832,19.2234,1,0,-0.00210557,0.00948799,-0.000310455,0.00977458,0.0323806,0.0566116,0,0,1,0.0582,0.0582,0.075,0.25,388,0
0.00712491,-0.00941264,0.0543151,0.00410241,0.0574848,0.141868,0.0894058,-29.4345,90.5263,11.6885,5.0068,1923.59,6.57822,0.011369,0.00384992,982.879,19.2136,1,0,-0.00210714,0.00944425,-0.00026019,0.0097547,0.0323353,0.0566386,0,0,1,0.05835,0.05835,0.075,0.25,389,0
0.00712326,-0.0093734,0.0542732,0.0041764,0.0574852,0.14229,0.0894129,-29.4632,90.0409,11.6783,5.00155,1923.59,6.57089,0.0113674,0.003839,982.927,19.2039,1,0,-0.0021087,0.00940051,-0.000209924,0.00973481,0.0322901,0.0566656,0,0,1,0.0585,0.0585,0.075,0.25,390,0
0.00712162,-0.00933417,0.0542312,0.0042504,0.0574856,0.142713,0.08942,-29.4918,89.5555,11.6682,4.9963,1923.6,6.56356,0.0113659,0.00382808,982.974,19.1942,1,0,-0.00211027,0.00935676,-0.000159659,0.00971492,0.0322448,0.0566926,0,0,1,0.05865,0.05865,0.075,0.25,391,0
0.00711997,-0.00929493,0.0541893,0.0043244,0.057486,0.143136,0.0894272,-29.5205,89.0701,11.6581,4.99106,1923.6,6.55623,0.0113643,0.00381715,983.021,19.1845,1,0,-0.00211184,0.00931302,-0.000109393,0.00969504,0.0321996,0.0567196,0,0,1,0.0588,0.0588,0.075,0.25,392,0
